0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.55129370188e-76,1.67456628285e-77,-1.42698028309e-77,3.04320790691e-78,7.00723052233e-78,4.85277242329e-78,2.53338081239e-78,2.0815418788e-78,2.25983908457e-78,1.34844528329e-78,9.0239226368e-79,6.38120741475e-79,1.71619503505e-79,2.586377001e-80,1.05283220595e-80,0.0,0.0
0.0,0.0,0.0,1.67456628285e-77,6.80767620353e-77,2.64727350892e-77,4.26339515063e-78,2.61109904886e-78,3.73935114523e-78,2.02633469908e-78,1.15047357621e-78,8.77965655911e-79,6.43761403296e-79,5.05110817198e-79,4.4084993276e-79,1.85371190053e-79,3.61463429818e-80,-6.99750604104e-81,0.0,0.0
0.0,0.0,0.0,-1.42698028309e-77,2.64727350892e-77,4.12213038891e-77,1.29717418867e-77,2.01445654095e-78,2.01670039387e-78,9.31122306453e-79,4.69882657599e-79,7.57424814642e-79,3.76519245691e-79,1.5556084119e-79,1.52138626095e-79,2.37866071585e-80,-9.26724008516e-81,-1.11863316569e-80,0.0,0.0
0.0,0.0,0.0,3.04320790691e-78,4.26339515063e-78,1.29717418867e-77,2.53305860479e-77,3.83878693086e-78,9.68808053039e-79,8.54386913614e-79,8.04794855222e-79,7.81891400207e-79,4.0264538816e-79,1.71387547698e-79,1.25627442813e-79,3.22488496606e-80,-7.44684741211e-81,-4.87798791781e-82,0.0,0.0
0.0,0.0,0.0,7.00723052233e-78,2.61109904886e-78,2.01445654095e-78,3.83878693086e-78,6.77197837584e-78,2.64232000522e-78,8.019801019e-79,6.74379452311e-79,5.96934943883e-79,3.47024919422e-79,2.18307428891e-79,1.79441087101e-79,6.19273076207e-80,9.82709143077e-81,-4.24246532315e-81,0.0,0.0
0.0,0.0,0.0,4.85277242329e-78,3.73935114523e-78,2.01670039387e-78,9.68808053039e-79,2.64232000522e-78,3.9069893337e-78,1.36272591963e-78,4.6542630063e-79,4.71684706705e-79,3.23513223613e-79,2.16852119782e-79,1.93241773305e-79,6.71900723468e-80,1.399968539e-80,-9.85576473544e-81,0.0,0.0
0.0,0.0,0.0,2.53338081239e-78,2.02633469908e-78,9.31122306453e-79,8.54386913614e-79,8.019801019e-79,1.36272591963e-78,1.69578319806e-78,5.81880757075e-79,2.63701458401e-79,2.53367030887e-79,2.06272828528e-79,1.61087934382e-79,6.36009793121e-80,1.58503140485e-80,-1.01858228358e-81,0.0,0.0
0.0,0.0,0.0,2.0815418788e-78,1.15047357621e-78,4.69882657599e-79,8.04794855222e-79,6.74379452311e-79,4.6542630063e-79,5.81880757075e-79,9.40584065251e-79,2.85340026497e-79,1.44002883643e-79,1.36346024747e-79,1.06191051807e-79,4.78401205181e-80,1.14570904618e-80,3.23895528666e-81,0.0,0.0
0.0,0.0,0.0,2.25983908457e-78,8.77965655911e-79,7.57424814642e-79,7.81891400207e-79,5.96934943883e-79,4.71684706705e-79,2.63701458401e-79,2.85340026497e-79,5.01061114412e-79,2.03227033388e-79,1.11268036334e-79,8.42611009484e-80,3.20196868501e-80,7.9200930513e-81,2.26783197239e-82,0.0,0.0
0.0,0.0,0.0,1.34844528329e-78,6.43761403296e-79,3.76519245691e-79,4.0264538816e-79,3.47024919422e-79,3.23513223613e-79,2.53367030887e-79,1.44002883643e-79,2.03227033388e-79,3.11344294015e-79,1.59035387396e-79,7.15036551136e-80,2.79501676209e-80,7.95612862988e-81,4.74144357e-82,0.0,0.0
0.0,0.0,0.0,9.0239226368e-79,5.05110817198e-79,1.5556084119e-79,1.71387547698e-79,2.18307428891e-79,2.16852119782e-79,2.06272828528e-79,1.36346024747e-79,1.11268036334e-79,1.59035387396e-79,2.18616305378e-79,1.17097242471e-79,2.44277050685e-80,5.68578008766e-81,9.62468152639e-82,0.0,0.0
0.0,0.0,0.0,6.38120741475e-79,4.4084993276e-79,1.52138626095e-79,1.25627442813e-79,1.79441087101e-79,1.93241773305e-79,1.61087934382e-79,1.06191051807e-79,8.42611009484e-80,7.15036551136e-80,1.17097242471e-79,1.31440188046e-79,2.76899247802e-80,1.78002629613e-81,-4.72974949811e-83,0.0,0.0
0.0,0.0,0.0,1.71619503505e-79,1.85371190053e-79,2.37866071585e-80,3.22488496606e-80,6.19273076207e-80,6.71900723468e-80,6.36009793121e-80,4.78401205181e-80,3.20196868501e-80,2.79501676209e-80,2.44277050685e-80,2.76899247802e-80,2.44993073415e-80,1.93813424996e-81,-5.13217311696e-83,0.0,0.0
0.0,0.0,0.0,2.586377001e-80,3.61463429818e-80,-9.26724008516e-81,-7.44684741211e-81,9.82709143077e-81,1.399968539e-80,1.58503140485e-80,1.14570904618e-80,7.9200930513e-81,7.95612862988e-81,5.68578008766e-81,1.78002629613e-81,1.93813424996e-81,3.86268074375e-81,2.36205615042e-83,0.0,0.0
0.0,0.0,0.0,1.05283220595e-80,-6.99750604104e-81,-1.11863316569e-80,-4.87798791781e-82,-4.24246532315e-81,-9.85576473544e-81,-1.01858228358e-81,3.23895528666e-81,2.26783197239e-82,4.74144357e-82,9.62468152639e-82,-4.72974949811e-83,-5.13217311696e-83,2.36205615042e-83,2.70470793468e-81,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
